stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url
1412,1412,Cómpeta (Plaza de J. Bergamín),36.719501,-4.453209,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1412
1413,1413,Almogía,36.718074,-4.454474,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1413
1416,1416,Avda. de la Aurora (Puente de las Américas),36.715776,-4.438405,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1416
1417,1417,Avda. de la Aurora (Horacio Lengo),36.715056,-4.440805,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1417
1419,1419,Plaza de Sandro Botticelli,36.719483,-4.460218,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1419
1421,1421,Paseo de la Farola,36.714761,-4.414282,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1421
1452,1452,Corregidor Nicolás Isidro (C. El Ángel),36.715158,-4.452738,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1452
1454,1454,Cómpeta (C. P. Antonio Machado),36.719091,-4.451267,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1454
1455,1455,Avda. Herrera Oria (Polideportivo),36.718772,-4.447282,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1455
1457,1457,Virgen de la Esperanza (Mercado),36.71719,-4.446044,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1457
1460,1460,Avda. de Andalucía (Centro de Salud),36.71626,-4.441017,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1460
1461,1461,Avda. de Andalucía (Puente de las Américas),36.716654,-4.438692,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1461
1462,1462,Avda. de Andalucía (Jardines Picasso),36.716939,-4.432869,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1462
1463,1463,Avda. de Andalucía (Rotonda),36.716763,-4.430534,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1463
1465,1465,Almogía (C. P.  R. León),36.717981,-4.454213,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1465
1466,1466,Cómpeta (Plaza de J. Bergamín),36.719261,-4.453588,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1466
1467,1467,Plaza de Jose Bergamín,36.718926,-4.455252,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1467
1468,1468,Avda. de la Aurora (Horacio Lengo),36.7149,-4.440724,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1468
1471,1471,Alameda Principal (Sur),36.717664,-4.422189,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1471
1502,1502,Camino de la Virreina,36.740103,-4.426207,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1502
1503,1503,Avda. de la Palmilla (Centro de Salud),36.738304,-4.426816,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1503
1504,1504,Avda. de la Palmilla (Instituto Guadalmedina),36.736753,-4.427367,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1504
1505,1505,Avda. de la Palmilla (Campo de Futbol),36.733584,-4.427633,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1505
1506,1506,Avda. Dr. Marañón (Conde de Ferrería),36.731612,-4.42845,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1506
1507,1507,Avda. Dr. Marañón,36.729108,-4.428602,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1507
1508,1508,Eugenio Gross,36.724036,-4.435844,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1508
1512,1512,Avda. Sta. Rosa de Lima,36.721195,-4.449289,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1512
1513,1513,Avda. Sta. Rosa de Lima (Competa),36.719604,-4.449444,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1513
1514,1514,Virgen de la Cabeza (J. Viciana),36.717479,-4.448862,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1514
1515,1515,Avda. Juan XXIII (Barbarela),36.71219,-4.446658,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1515
1516,1516,Avda. Juan XXIII (Camino de San Rafael),36.710483,-4.445507,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1516
1517,1517,Avda. Juan XXIII (Bodegueros),36.708203,-4.444028,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1517
1518,1518,Avda. Europa,36.703842,-4.441504,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1518
1519,1519,Avda. de la Paloma,36.70209,-4.445263,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1519
1521,1521,Las Delicias,36.696729,-4.442077,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1521
1522,1522,Parque Mediterráneo,36.694903,-4.443483,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1522
1523,1523,Luis Barahona Soto (Parque del Oeste),36.693564,-4.444649,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1523
1524,1524,Santa Paula,36.691225,-4.446694,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1524
1525,1525,Camino de la Térmica (Selene),36.689536,-4.447721,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1525
1526,1526,Avda. de la Paloma (Bda. Girón),36.70054,-4.441839,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1526
1527,1527,Plaza Herbert Von Karajan,36.742541,-4.426661,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1527
1528,1528,Eugenio Gross (Martinez de la Rosa),36.726132,-4.435294,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1528
1530,1530,Avda. Sor Teresa Prat (Tabacalera),36.699336,-4.440255,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1530
1551,1551,Camino de la Térmica (Las Pirámides),36.688375,-4.4479,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1551
1552,1552,Camino de la Térmica (Selene),36.689525,-4.447531,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1552
1553,1553,Luis Barahona Soto (Santa Paula),36.69164,-4.446121,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1553
1554,1554,Luis Barahona Soto (Parque Mediterráneo),36.693547,-4.444449,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1554
1555,1555,Avda. Sor Teresa Prat (Bda. De las Delicias),36.695993,-4.442348,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1555
1556,1556,Avda. Sor Teresa Prat (Ave Maria),36.697289,-4.441379,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1556
1557,1557,Avda. Sor Teresa Prat (Tabacalera),36.699497,-4.439815,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1557
1558,1558,Orellana Toledano (San Patricio),36.702274,-4.439133,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1558
1559,1559,Avda. Juan XXIII (Princesa),36.704642,-4.441213,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1559
1560,1560,Avda. Juan XXIII (La Unión),36.708923,-4.44409,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1560
1561,1561,Avda. Juan XXIII (Barbarela),36.71186,-4.446092,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1561
1563,1563,Avda. Santa Rosa de Lima (Polideportivo),36.720917,-4.449048,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1563
1566,1566,Eugenio Gross (Lanuza),36.722622,-4.435696,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1566
1567,1567,Eugenio Gross (Trinidad),36.726584,-4.434985,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1567
1568,1568,Avda. Dr. Marañón,36.728338,-4.428501,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1568
1569,1569,Avda. Dr. Marañón (Conde de Ferrería),36.73161,-4.428289,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1569
1570,1570,Avda. de la Palmilla (Campo de Fútbol),36.733582,-4.427413,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1570
1571,1571,Avda. de la Palmilla (Instituto Guadalmedina),36.736321,-4.427176,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1571
1572,1572,Avda. de la Palmilla (Centro de Salud),36.738272,-4.426601,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1572
1573,1573,Camino de la Virreina (Puente),36.740686,-4.426197,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1573
1601,1601,Paseo del Parque (Plaza del General Torrijos),36.720499,-4.413145,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1601
1602,1602,Camino de la Térmica (San Patricio),36.687075,-4.447806,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1602
1603,1603,Camino de la Térmica (Central),36.684682,-4.449017,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1603
1606,1606,Héroe de Sostoa (Estación),36.711189,-4.431406,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1606
1607,1607,Imperio Argentina (Camino de la Termica),36.681432,-4.451084,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1607
1608,1608,Marilyn Monroe,36.681772,-4.454215,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1608
1609,1609,Alicia De Larrocha,36.682074,-4.456031,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1609
1652,1652,Camino de la Térmica (Imperio Argentina),36.681334,-4.450623,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1652
1653,1653,Camino de la Térmica (Central),36.684586,-4.448891,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1653
1654,1654,Camino de la Térmica (San Patricio),36.686518,-4.447855,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1654
1659,1659,Imperio Argentina (Palacio Deportes),36.683686,-4.457779,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1659
1660,1660,Imperio Argentina (Marilyn Monroe),36.682396,-4.454475,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1660
1702,1702,Plaza de la Virreina,36.742261,-4.426511,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1702
1704,1704,Dr. Muguerza Bernal (Manuel Callejon),36.740335,-4.428858,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1704
1706,1706,Eume (Mercado),36.741662,-4.43139,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1706
1707,1707,Ebro,36.740455,-4.432188,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1707
1708,1708,Avda. Luis Buñuel (La Roca),36.733326,-4.429372,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1708
1709,1709,Avda. Simón Bolivar (Centro Comercial),36.734762,-4.433334,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1709
1710,1710,Avda. Valle Inclán (La Palma),36.737374,-4.427716,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1710
1711,1711,Bidasoa,36.737833,-4.427455,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1711
1712,1712,Jane Bowles (Von Karajan),36.743977,-4.426441,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1712
1713,1713,Jane Bowles (Borodin),36.745949,-4.426286,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1713
1714,1714,Atarazanas,36.717915,-4.424445,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1714
1751,1751,Deva (La Palma),36.738524,-4.432263,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1751
1752,1752,Duero,36.737814,-4.430765,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1752
1753,1753,Cabriel,36.738879,-4.430046,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1753
1754,1754,Cabriel (Rotonda),36.740128,-4.429893,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1754
1755,1755,Dr. Muguerza Bernal (Manuel Callejon),36.740223,-4.428823,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1755
1756,1756,Dr. Muguerza Bernal,36.740005,-4.426479,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1756
1758,1758,Avda. Valle Inclán (La Palma),36.737615,-4.427975,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1758
1759,1759,Avda. Simón Bolivar (Centro Comercial),36.734197,-4.433652,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1759
1760,1760,Avda. Luis Buñuel (La Roca),36.732949,-4.428866,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1760
1761,1761,Jane Bowles (Bruckner),36.74802,-4.426446,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1761
1762,1762,Jane Bowles (Borodin),36.74593,-4.42654,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1762
1763,1763,Jane Bowles (Von Karajan),36.743731,-4.426661,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1763
1764,1764,Jane Bowles (Bruckner),36.748231,-4.426251,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1764
1802,1802,Pso. Mtmo. Cdad. de Melilla (Pza.  Malagueta),36.71758,-4.410352,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1802
1803,1803,Paseo del Parque (Plaza Marina),36.718783,-4.418946,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1803
1805,1805,Av. de las Américas (Puente de las Américas),36.715526,-4.436551,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1805
1809,1809,Virgen de la Fuensanta (Mercado),36.714484,-4.443943,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1809
1810,1810,Avda. de la Aurora (Centro Comercial),36.716282,-4.431483,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1810
1811,1811,Avda. de la Aurora (Jardines Picasso),36.716333,-4.434013,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1811
1812,1812,Virgen de la Estrella (El Fuerte),36.715561,-4.442904,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1812
1813,1813,Av. de las Américas (Centro Comercial),36.715239,-4.435171,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1813
1814,1814,Av. J.L. Borges (Orson Welles),36.720153,-4.462611,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1814
1852,1852,Avda. Herrera Oria (Virgen de las Flores),36.718707,-4.443743,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1852
1853,1853,Virgen de la Esperanza (Avda. Andalucía),36.715219,-4.445491,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1853
1858,1858,Avda. de la Aurora (Puente de las Américas),36.715655,-4.437974,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1858
1859,1859,Avda. de la Aurora (Jardines de Picasso),36.716123,-4.434444,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1859
1860,1860,Avda. de la Aurora (Centro Comercial),36.716001,-4.430889,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1860
1862,1862,Av. de las Américas (Centro Comercial),36.714697,-4.43429,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1862
1863,1863,Blas de Lezo,36.728278,-4.434567,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1863
1864,1864,Las Virreinas,36.75186,-4.428184,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1864
1901,1901,Paseo del Parque (Plaza del General Torrijos),36.720125,-4.413127,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1901
1905,1905,Estación de Autobuses,36.712476,-4.433756,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1905
1907,1907,P.I. Huerta Correo,36.706605,-4.466976,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1907
1908,1908,Poligono Alameda,36.706909,-4.471136,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1908
1909,1909,P.I.El Viso,36.707685,-4.475503,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1909
1910,1910,Sánchez Blanca,36.70851,-4.481536,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1910
1911,1911,San Jose del Viso,36.708495,-4.48925,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1911
1912,1912,Intelhorce,36.708218,-4.492111,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1912
1913,1913,Tarajal,36.706284,-4.505208,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1913
1914,1914,P.I. La Huertecilla,36.706506,-4.510738,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1914
1915,1915,Mercamalaga,36.706289,-4.514323,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1915
1916,1916,P.I. Trévenez,36.706635,-4.519756,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1916
1917,1917,Cortijo Jurado,36.714316,-4.529472,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1917
1918,1918,Azucarera (Intelhorce),36.704329,-4.492995,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1918
1953,1953,Avda. Comandante García Morato (Aeroclub),36.671674,-4.484696,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1953
1956,1956,Aeropuerto (Llegadas),36.676914,-4.490332,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1956
1957,1957,Aeropuerto (Servicios Administrativos),36.673003,-4.487368,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1957
1959,1959,Estación Autobuses,36.712461,-4.433818,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1959
1960,1960,Cortijo Jurado,36.71137,-4.52659,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1960
1961,1961,P.I. Trévenez,36.706574,-4.519827,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1961
1962,1962,Mercamalaga,36.706139,-4.514315,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1962
1963,1963,P.I. La Huertecilla,36.706347,-4.511024,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1963
1964,1964,El Tarajal,36.706161,-4.505146,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1964
1965,1965,Intelhorce,36.707897,-4.492249,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1965
1966,1966,San Jose del Viso,36.708027,-4.487532,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1966
1967,1967,Sánchez Blanca,36.707865,-4.479999,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1967
1968,1968,P.I. El Viso,36.707293,-4.47543,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1968
1969,1969,Poligono Alameda,36.706456,-4.470869,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1969
1970,1970,P.I. Huerta Correo,36.7064,-4.465607,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1970
1971,1971,Azucarera (Intelhorce),36.704395,-4.493067,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1971
1972,1972,Santa Rosalia (Loma del Campo),36.734102,-4.576132,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1972
2003,2003,Plaza de Manuel Azaña,36.715062,-4.449246,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2003
2009,2009,Avda. de Andalucía (Rotonda),36.717059,-4.430713,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2009
2011,2011,Facultad de Medicina,36.717117,-4.473115,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2011
2055,2055,Plaza de Manuel Azaña,36.714673,-4.449509,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2055
2056,2056,Louis Pasteur,36.71639,-4.475061,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2056
2061,2061,Nazareno del Paso,36.717488,-4.427133,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2061
2102,2102,Avda. Lope de Vega (Depuradora),36.729688,-4.466749,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2102
2103,2103,Avda. Lope de Vega (El Atabal),36.731137,-4.468966,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2103
2104,2104,Avda. Lope de Vega (Los Ramos),36.732671,-4.473711,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2104
2105,2105,Lope de Rueda (Tomillar),36.734734,-4.478248,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2105
2106,2106,Lope de Rueda (Patronato Vivienda),36.736175,-4.479193,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2106
2107,2107,Lope de Rueda (Tomillares),36.738015,-4.480443,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2107
2108,2108,Lope de Rueda (Correos),36.739857,-4.481926,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2108
2109,2109,Lope de Rueda (Los Morales),36.740043,-4.484907,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2109
2110,2110,Lope de Rueda (Sta. Isabel),36.741812,-4.488064,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2110
2111,2111,Lope de Rueda (Las Morillas),36.743524,-4.489707,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2111
2112,2112,Puerto de la Torre (Salinas),36.74524,-4.491407,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2112
2113,2113,Puerto Sol,36.746882,-4.492333,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2113
2114,2114,San Cayetano,36.754672,-4.493976,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2114
2115,2115,El Cortijuelo,36.757162,-4.495373,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2115
2116,2116,Lope de Vega (Hacienda Cabello),36.727814,-4.463815,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2116
2117,2117,Avda. Lope de Vega (Rosa Garcia),36.732983,-4.475309,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2117
2118,2118,Hilera (Armengual de la Mota),36.717956,-4.428088,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2118
2119,2119,Alameda Principal (Sur),36.717156,-4.424051,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2119
2151,2151,Junta de los Caminos,36.759652,-4.496863,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2151
2152,2152,El Cortijuelo,36.756257,-4.495104,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2152
2153,2153,San Cayetano,36.753845,-4.493522,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2153
2154,2154,Puerto Sol,36.748887,-4.493255,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2154
2155,2155,Puerto de la Torre (Salinas),36.745083,-4.491568,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2155
2156,2156,Lope de Rueda (Las Morillas),36.742569,-4.488988,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2156
2157,2157,Lope de Rueda (Sta. Isabel),36.741119,-4.487641,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2157
2158,2158,Lope de Rueda (Los Morales),36.739929,-4.484508,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2158
2159,2159,Lope de Rueda (Correos),36.73897,-4.481318,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2159
2160,2160,Lope de Rueda (Tomillares),36.737392,-4.480155,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2160
2161,2161,Lope de Rueda (Patronato Vivienda),36.736043,-4.479242,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2161
2162,2162,Lope de Rueda (El Tomillar),36.73473,-4.478386,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2162
2163,2163,Avda. Lope de Vega (Los Ramos),36.732495,-4.473585,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2163
2164,2164,Avda. Lope de Vega (El Atabal),36.730914,-4.468935,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2164
2165,2165,Universidad Laboral,36.729452,-4.466772,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2165
2166,2166,Lope de Vega (Hacienda Cabello),36.727678,-4.464017,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2166
2167,2167,Avda. Lope de Vega (Rosa Garcia),36.73282,-4.475343,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2167
2168,2168,Alameda Principal (Norte),36.717301,-4.424114,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2168
2201,2201,Avda. de Velázquez (Avda. Moliére),36.691253,-4.456351,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2201
2202,2202,Isla Cristina,36.701283,-4.441879,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2202
2203,2203,Isla Cristina (25 años de Paz),36.702513,-4.440466,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2203
2204,2204,Palacio de Ferias,36.707356,-4.461906,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2204
2206,2206,Louis Pasteur,36.716219,-4.474904,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2206
2207,2207,Gregorio Prieto (Franz Kafka),36.716149,-4.463347,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2207
2251,2251,Hospital Clínico,36.717698,-4.476207,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2251
2253,2253,Facultad de  Filosofia y letras,36.716611,-4.47047,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2253
2302,2302,Tamayo y Baus (El Atabal),36.72936,-4.467285,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2302
2303,2303,Tamayo y Baus,36.727828,-4.467129,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2303
2304,2304,Navarro Ledesma (La Palma),36.724426,-4.472544,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2304
2305,2305,Navarro Ledesma (Altamira),36.724482,-4.480513,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2305
2306,2306,Navarro Ledesma (El Cónsul),36.72391,-4.483266,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2306
2307,2307,Navarro Ledesma (El Cónsul),36.722838,-4.486149,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2307
2310,2310,Camino Colonia Sta Inés (Viviendas Prefabricadas),36.719706,-4.503189,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2310
2311,2311,Camino Colonia Sta Inés (Los Asperones),36.719302,-4.507497,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2311
2313,2313,Navarro Ledesma (Torre Atalaya),36.72442,-4.476788,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2313
2315,2315,Avda. Lope de Vega (Julio Cortazar),36.730369,-4.467792,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=2315
